tweet_id,label,tweet_text,Unnamed: 3,Unnamed: 4,Unnamed: 5
1.3816225163184e+18,2,keep spreading ccp propaganda china�s media has zero trusty worthwe�ll challenge every single lies freetibet freehk xijinping chinesevirus holdchinaaccountable boycottsinovac boycottsinopharm covaxin covishield chinaliedpeopledied vaccinemaitri vaccinediplomacy,,,
1.37085254026338e+18,2,dr fauci chooses between pfizer  moderna and johnson amp johnson jampj vaccines on colbert � fauci vaccine any ,,,
1.37165563301612e+18,2,got my nd moderna shot last week and im like,,,
1.38089196769392e+18,3,just got the vaccine thank you to science and everyone who had a hand in this moderna vaccinated,,,
1.36627211138862e+18,2,why did sister p niveda feel like a film celebrity as she administered the vaccine to the pm because jab we met covaxin lamejoke,,,
1.3667457509573e+18,2,the first death case in hong kong after the chinesemade covid vaccine hk hongkong  sinovac sinovacbiotech   chinesevirus wuhanvirus chinamade chinaliedpeopledie covid vaccine chinavirusmadeinchina coronavirus,,,
1.3599127061287e+18,3,barely kept a cool head this morning with ocgn when i saw  on the ticker but kept cool and stayed calm  and  later here we are covaxin got approved and once the us adopts it to get out vaccines faster this stock will have no limit clsn could see similar movement,,,
1.37205276798907e+18,1,in order to help hongkong govt to advertise the chinamade coronavirus vaccine sinovac a group of frontline medical workers took the shots one of the nurse is now developed severe reaction including serious headaches muscle and joint pain that she could barely walk,,,
1.3627116962473e+18,2, algeria to launch production of russia �s sputnikv covid vaccine in  months via,,,
1.38004364165418e+18,3,   more power to you  covishield covaxin ,,,
1.3762322821729e+18,2,symptoms update  head feels a bit off arm feels heavy but not aching yet  oxfordastrazeneca vaccine,,,
1.38231850841593e+18,3,moderna says new data shows its covid vaccine is more than  effective against virus six months after second shot,,,
1.38486788598685e+18,2,covaxin� demonstrated overall clinical efficacy of  and efficacy of  against severe covid disease in phase  efficacy analysis vaccineefficacy covaxin bharatbiotech,,,
1.37909665119379e+18,2,be prepared for moderna reaction i had them  hours after injection if you dont great be prepared theview,,,
1.36628456886576e+18,2,astrazeneca plc sold  of its stake in american pharmaceutical and biotechnology company moderna inc for more than  billion after its shares soared on the back of its coronavirus vaccine breakthrough,,,
1.38163890407213e+18,3,sputnikv got clearance today but when to you think itll be available for vaccination,,,
1.36902044912081e+18,3,vaccinatevirginia st dose of moderna done covid covidvaccine thank you for the shot in the arm,,,
1.38061273371706e+18,3,embarrassing moscow russia everything is open business as usual ontario canada reporting  cases of covid  new cases in toronto lockdown closed business church no family no hope mentalhealth canada get out of syria sputnikv  effective,,,
1.36031903005839e+18,3,with montenegro and saint vincent and the grenadines joining the sputnik v it now includes  countries placing sputnik v among top covid vaccines with most authorizations given globally sputnikv is globally recognized as one of the best vaccines against covid,,,
1.38478045411761e+18,2,bharat biotechs vindication is heartening covaxin bharatbiotech,,,
1.38491975834942e+18,2,canada politicizing covid laboratorios richmond launched production of sputnikv in argentina the first country in latin america to manufacture sputnik v why ontario not producing russia vaccination lockdown cdnpoli healthcare snow,,,
1.36802315274842e+18,2,side effects so far  hours in sore arm slight headache moodiness oh woopsie i think the moody part is a lady problems side effect  vaccination moderna womenproblems,,,
1.37707609997734e+18,2, hours after my moderna shot i am experiencing a very pleasant sense of physical relaxation like a cannabis body high it may be psychosomatic but its quite tasty,,,
1.37024142665145e+18,2,should the vaccination drive be open to all now covid covidvaccine covidvaccination covaxin,,,
1.37150681954213e+18,2,can we know the centers which provides covaxin in chennai,,,
1.36986632632018e+18,2,iran set to receive covaxin covid vaccines today,,,
1.37208181461395e+18,3,fantastic explanation that oxfordastrazeneca vaccine does not cause clots teamhalo,,,
1.38195601219062e+18,3,to people who think that the side effects from the moderna vaccine will be bad they were not for me it is important to get covid out of the picture get vaccinated when its your turn,,,
1.3848349471109e+18,2,can confirm nd moderna shot leaves your arm much sorer than st any other possible vaccine reactions indistinguishable from being a yo woman moderna covidvaccine thankyouscience,,,
1.37638857737492e+18,2,now where is our vaccine why corona is spreading again where is that vaccine which modi ji took himself was that fake was that only to make us fools covaxin covidvaccine vaccine coronavirus covid coronavirusupdates staysafe,,,
1.37965087895369e+18,2,somewhere someone�s gonna name their baby moderna aren�t they,,,
1.35971361308747e+18,3,agreed charles so do something be bold normalize relations w russia � release economic sanctions � reestablish bilateral cooperation � two super powers can stop covid sputnikv works � you fear it amp � it destroys covid in iowa th gen im not afraid,,,
1.33940562401511e+18,1,a health worker in alaska has severe reaction to pfizer vaccine coronavirusde uklockdown pfizervaccine coronavirusvaccine covidvaccine pfizer biontech pfizerbiontech,,,
1.38350621830867e+18,3,hello my dear fintwit family i got my covid vaccine first dose today  moderna who all are invested in mrna  ,,,
1.38077756711287e+18,3,amid te ongoing third wave of the covid pandemic the drug regulatory authority of pakistan drap has approved chinas sinovac vaccine against the virus for emergency use pakistan coronavirusvaccine vaccine,,,
1.38343368438511e+18,2,covid shot  in the books moderna vaccine,,,
1.38268003473382e+18,2,escaping the covid death trap coronavirus covid virus world pandemic covid covid remdesivir lockdown maharashtra mumbai economy vaccination sputnikv speakupforvaccinesforall coronavaccine covidsecondwave coronavirusindia,,,
1.3819275892086e+18,2,flu like symptoms with a sore arm are fun moderna,,,
1.37934719066604e+18,3,got my vaccine vaccination covaxin thanks to all who made it happen  modihaitomumkinhai,,,
1.35994039085033e+18,2,are the pfizer or moderna vaccines effective against covid variants including the south african strain vaccine covid coronavirus,,,
1.37827306730311e+18,1,if i am i will import millions of this astrazeneca vaccine for my million hustlers assure all of them of the st and nd doses but this one for sputnikv is more of braggadocio and class status hustlers left to die in numbers if at all astrazeneca is a killer,,,
1.38520131433078e+18,2,i�ve been waiting for the side effects of the seconddose of moderna to kick in i�m no longer waiting i feel like i got hit by a train,,,
1.37466001856216e+18,2,vaccines are free in india at govt hospitals and its capped to a maximum of inr  at private hospitals but the vaccines are covishield amp, #Covaxin.. #Sputnik is not yet approved here.. Will get approval shortly.. It's going to get manufacture locally by 5 Pharma Firms..,,
1.38315356819931e+18,2,the deep east texas partnership has free moderna covid vaccination appointments available saturday morning april  in lufkin register online at or call  takeyourshot covid,,,
1.34622725662095e+18,2,do pharmaceutical companies had victims from covid pfizerbiontech astrazeneca moderna covid covid covid,,,
1.37573612359559e+18,2,if russia is in need to start production of sputnikv in europe why dont we link permission to better relations with ukraine and navalny it worked with soviet union jewsdissidents etc,,,
1.36934736410473e+18,2,but modi took covaxin not covishield  i m also waiting for covaxin,,,
1.37651669086392e+18,2,getting my first shot of covidvaccine on friday moderna i believe i hope it doesnt hurt ,,,
1.37684181691027e+18,2,some of you may still have some questions and concerns around allergies and the covid vaccines thank you for sharing this information and great faqs answering all questions on pfizer astrazeneca and moderna ,,,
1.37994332312583e+18,2, dont forget sputnik is the name of putins military propaganda structure to destabilize europe and discredit democracy around the world russia vaccine sputnikv sputnik covid covid coronavirus navalny nato cybersecurity magnitskyact corruption sanctions,,,
1.37291073083647e+18,3,israel announced realworld evidence demonstrating dramatically lower incidence rates of covid in individuals fully vaccinated with the pfizerbiontech vaccine,,,
1.38450238571271e+18,3,vaccinated moderna ,,,
1.36174071479575e+18,3, so we did a thing yesterday we got vaccinated nycvaxchamp moderna vaccineovercovid,,,
